Order_ID,Order_Date,Customer_ID,Customer_Name,State,Region_Raw,Region,Product_ID,Product_Name,Fabric_Type,Quantity_Meters_Raw,Quantity_Meters,Unit_Price,Discount_Percent,Gross_Amount,Sales_Amount_Raw,Sales_Amount_Expected,Sales_Match,Order_Status_Raw,Order_Status,Payment_Method_Raw,Payment_Method,Order_Month,Order_Quarter,Order_Year
ORDX00375,9/17/2026,C112,UP Garment Source,Uttar Pradesh,North,North,TX205,Linen Touch,Linen Blend,400,400,393,10,157200,141480,141480,Match,Cancelled,Cancelled,Bank Transfer,Bank Transfer,Sep,Q3,2026
ORDX00376,1/16/2026,C111,Hyderabad Fashion Line,Telangana,South,South,TX207,Poly Viscose,Viscose,163,163,212,12,34556,30409.28,30409.28,Match,Returned,Returned,Wallet,Wallet,Jan,Q1,2026
ORDX00377,4/12/2026,C102,Metro Fabric House,Maharashtra,West,West,TX204,Rayon Flex,Rayon,540,540,251,12,135540,119275.2,119275.2,Match,Delivered,Delivered,Cash,Cash,Apr,Q2,2026
ORDX00378,5/11/2026,C105,Northern Apparel Works,Delhi,North,North,TX209,Workwear Poly,Poly Cotton,387,387,214,5,82818,78677.1,78677.1,Match,Processing,Processing,Credit,Credit,May,Q2,2026
ORDX00379,7/8/2026,C105,Northern Apparel Works,Delhi,North,North,TX203,Premium Denim,Denim,510,510,333,8,169830,156243.6,156243.6,Match,Processing,Processing,Credit,Credit,Jul,Q3,2026
ORDX00380,3/1/2026,C106,Royal Weave Traders,Gujarat,West,West,TX203,Premium Denim,Denim,411,411,326,3,133986,129966.42,129966.42,Match,Processing,Processing,Bank Transfer,Bank Transfer,Mar,Q1,2026
ORDX00381,8/4/2026,C109,Odisha Style Mills,Odisha,East,East,TX205,Linen Touch,Linen Blend,260,260,377,10,98020,88218,88218,Match,Processing,Processing,Credit,Credit,Aug,Q3,2026
ORDX00382,8/6/2026,C105,Northern Apparel Works,Delhi,North,North,TX208,Athleisure Knit,Cotton Lycra,224,224,300,0,67200,67200,67200,Match,Delivered,Delivered,Credit,Credit,Aug,Q3,2026
ORDX00383,12/4/2026,C109,Odisha Style Mills,Odisha,East,East,TX203,Premium Denim,Denim,348,348,349,3,121452,117808.44,117808.44,Match,Delivered,Delivered,UPI,UPI,Dec,Q4,2026
ORDX00384,10/16/2026,C105,Northern Apparel Works,Delhi,North,North,TX203,Premium Denim,Denim,306,306,326,2,99756,97760.88,97760.88,Match,Delivered,Delivered,Bank Transfer,Bank Transfer,Oct,Q4,2026
ORDX00385,7/20/2026,C107,Coastal Cotton Co,Kerala,South,South,TX206,Silk Fusion,Silk Blend,694,694,595,5,412930,392283.5,392283.5,Match,Processing,Processing,Cash,Cash,Jul,Q3,2026
ORDX00386,10/30/2026,C104,Eastern Stitch Hub,West Bengal,East,East,TX210,Matte Polyester,Polyester,177,177,190,12,33630,29594.4,29594.4,Match,Delivered,Delivered,Wallet,Wallet,Oct,Q4,2026
ORDX00387,5/22/2026,C105,Northern Apparel Works,Delhi,North,North,TX204,Rayon Flex,Rayon,494,494,231,0,114114,114114,114114,Match,Processing,Processing,Bank Transfer,Bank Transfer,May,Q2,2026
ORDX00388,8/13/2026,C102,Metro Fabric House,Maharashtra,West,West,TX203,Premium Denim,Denim,680,680,351,3,238680,231519.6,231519.6,Match,Delivered,Delivered,Cash,Cash,Aug,Q3,2026
ORDX00389,2/15/2026,C102,Metro Fabric House,Maharashtra,West,West,TX208,Athleisure Knit,Cotton Lycra,584,584,283,10,165272,148744.8,148744.8,Match,Delivered,Delivered,Cash,Cash,Feb,Q1,2026
ORDX00390,10/8/2026,C103,LoomCraft India,Karnataka,South,South,TX204,Rayon Flex,Rayon,458,458,238,15,109004,92653.4,92653.4,Match,Cancelled,Cancelled,UPI,UPI,Oct,Q4,2026
ORDX00391,10/2/2026,C103,LoomCraft India,Karnataka,South,South,TX203,Premium Denim,Denim,318,318,337,5,107166,101807.7,101807.7,Match,Returned,Returned,UPI,UPI,Oct,Q4,2026
ORDX00392,5/1/2026,C111,Hyderabad Fashion Line,Telangana,South,South,TX207,Poly Viscose,Viscose,542,542,214,3,115988,112508.36,112508.36,Match,Delivered,Delivered,Wallet,Wallet,May,Q2,2026
ORDX00393,10/13/2026,C104,Eastern Stitch Hub,West Bengal,East,East,TX208,Athleisure Knit,Cotton Lycra,299,299,280,15,83720,71162,71162,Match,Delivered,Delivered,UPI,UPI,Oct,Q4,2026
ORDX00394,8/15/2026,C111,Hyderabad Fashion Line,Telangana,South,South,TX205,Linen Touch,Linen Blend,368,368,383,10,140944,126849.6,126849.6,Match,Delivered,Delivered,Bank Transfer,Bank Transfer,Aug,Q3,2026
ORDX00395,1/2/2026,C112,UP Garment Source,Uttar Pradesh,North,North,TX208,Athleisure Knit,Cotton Lycra,671,671,301,10,201971,181773.9,181773.9,Match,Cancelled,Cancelled,Wallet,Wallet,Jan,Q1,2026
ORDX00396,9/24/2026,C101,Vardhan Textiles,Tamil Nadu,South,South,TX203,Premium Denim,Denim,610,610,342,10,208620,187758,187758,Match,Delivered,Delivered,Wallet,Wallet,Sep,Q3,2026
ORDX00397,12/23/2026,C105,Northern Apparel Works,Delhi,North,North,TX204,Rayon Flex,Rayon,235,235,233,8,54755,50374.6,50374.6,Match,Shipped,Shipped,UPI,UPI,Dec,Q4,2026
ORDX00398,3/6/2026,C102,Metro Fabric House,Maharashtra,West,West,TX208,Athleisure Knit,Cotton Lycra,42,42,302,8,12684,11669.28,11669.28,Match,Delivered,Delivered,Bank Transfer,Bank Transfer,Mar,Q1,2026
ORDX00399,5/27/2026,C106,Royal Weave Traders,Gujarat,West,West,TX209,Workwear Poly,Poly Cotton,60,60,218,5,13080,12426,12426,Match,Delivered,Delivered,Wallet,Wallet,May,Q2,2026
ORDX00400,10/3/2026,C103,LoomCraft India,Karnataka,South,South,TX206,Silk Fusion,Silk Blend,539,539,613,8,330407,303974.44,303974.44,Match,Delivered,Delivered,Bank Transfer,Bank Transfer,Oct,Q4,2026
ORDX00401,3/17/2026,C112,UP Garment Source,Uttar Pradesh,North,North,TX204,Rayon Flex,Rayon,613,613,236,10,144668,130201.2,130201.2,Match,Returned,Returned,Credit,Credit,Mar,Q1,2026
ORDX00402,12/27/2026,C111,Hyderabad Fashion Line,Telangana,South,South,TX207,Poly Viscose,Viscose,618,618,205,12,126690,111487.2,111487.2,Match,Delivered,Delivered,UPI,UPI,Dec,Q4,2026
ORDX00403,3/2/2026,C102,Metro Fabric House,Maharashtra,West,West,TX201,Organic Cotton,Cotton,296,296,236,2,69856,68458.88,68458.88,Match,Delivered,Delivered,Bank Transfer,Bank Transfer,Mar,Q1,2026
ORDX00404,4/3/2026,C110,Jaipur Fashion Yard,Rajasthan,North,North,TX201,Organic Cotton,Cotton,655,655,212,0,138860,138860,138860,Match,Delivered,Delivered,Cash,Cash,Apr,Q2,2026
ORDX00405,6/26/2026,C104,Eastern Stitch Hub,West Bengal,East,East,TX208,Athleisure Knit,Cotton Lycra,687,687,285,8,195795,180131.4,180131.4,Match,Processing,Processing,UPI,UPI,Jun,Q2,2026
ORDX00406,12/19/2026,C108,Punjab Cloth Market,Punjab,North,North,TX204,Rayon Flex,Rayon,636,636,245,12,155820,137121.6,137121.6,Match,Delivered,Delivered,Credit,Credit,Dec,Q4,2026
ORDX00407,8/21/2026,C111,Hyderabad Fashion Line,Telangana,South,South,TX206,Silk Fusion,Silk Blend,378,378,611,8,230958,212481.36,212481.36,Match,Shipped,Shipped,Wallet,Wallet,Aug,Q3,2026
ORDX00408,7/2/2026,C103,LoomCraft India,Karnataka,South,South,TX207,Poly Viscose,Viscose,75,75,212,12,15900,13992,13992,Match,Shipped,Shipped,Cash,Cash,Jul,Q3,2026
ORDX00409,6/17/2026,C111,Hyderabad Fashion Line,Telangana,South,South,TX201,Organic Cotton,Cotton,654,654,221,3,144534,140197.98,140197.98,Match,Cancelled,Cancelled,Wallet,Wallet,Jun,Q2,2026
ORDX00410,10/28/2026,C105,Northern Apparel Works,Delhi,North,North,TX201,Organic Cotton,Cotton,636,636,237,12,150732,132644.16,132644.16,Match,Processing,Processing,UPI,UPI,Oct,Q4,2026
ORDX00411,6/7/2026,C111,Hyderabad Fashion Line,Telangana,South,South,TX207,Poly Viscose,Viscose,465,465,216,12,100440,88387.2,88387.2,Match,Shipped,Shipped,Credit,Credit,Jun,Q2,2026
ORDX00412,11/20/2026,C102,Metro Fabric House,Maharashtra,West,West,TX202,Printed Cambric,Printed Cotton,673,673,262,5,176326,167509.7,167509.7,Match,Delivered,Delivered,Bank Transfer,Bank Transfer,Nov,Q4,2026
ORDX00413,4/23/2026,C108,Punjab Cloth Market,Punjab,North,North,TX204,Rayon Flex,Rayon,366,366,243,2,88938,87159.24,87159.24,Match,Delivered,Delivered,Credit,Credit,Apr,Q2,2026
ORDX00414,11/3/2026,C109,Odisha Style Mills,Odisha,East,East,TX210,Matte Polyester,Polyester,300,300,187,10,56100,50490,50490,Match,Delivered,Delivered,UPI,UPI,Nov,Q4,2026
ORDX00415,1/28/2026,C109,Odisha Style Mills,Odisha,,#REF!,TX207,Poly Viscose,Viscose,118,118,226,10,26668,24001.2,24001.2,Match,Shipped,Shipped,Wallet,Wallet,Jan,Q1,2026
ORDX00416,12/16/2026,C106,Royal Weave Traders,Gujarat,West,West,TX203,Premium Denim,Denim,330,330,341,2,112530,110279.4,110279.4,Match,Shipped,Shipped,Bank Transfer,Bank Transfer,Dec,Q4,2026
ORDX00417,11/7/2026,C103,LoomCraft India,Karnataka,South,South,TX201,Organic Cotton,Cotton,391,391,239,8,93449,85973.08,85973.08,Match,Delivered,Delivered,UPI,UPI,Nov,Q4,2026
ORDX00418,10/21/2026,C107,Coastal Cotton Co,Kerala,South,South,TX208,Athleisure Knit,Cotton Lycra,311,311,290,10,90190,81171,81171,Match,Delivered,Delivered,Cash,Cash,Oct,Q4,2026
ORDX00419,5/2/2026,C107,Coastal Cotton Co,Kerala,South,South,TX209,Workwear Poly,Poly Cotton,64,64,201,5,12864,12220.8,12220.8,Match,Processing,Processing,Cash,Cash,May,Q2,2026
ORDX00420,3/4/2026,C103,LoomCraft India,Karnataka,South,South,TX209,Workwear Poly,Poly Cotton,57,57,200,15,11400,9690,9690,Match,Shipped,Shipped,Credit,Credit,Mar,Q1,2026
ORDX00421,4/28/2026,C111,Hyderabad Fashion Line,Telangana,South,South,TX209,Workwear Poly,Poly Cotton,646,646,190,5,122740,116603,116603,Match,Delivered,Delivered,Credit,Credit,Apr,Q2,2026
ORDX00422,1/7/2026,C108,Punjab Cloth Market,Punjab,North,North,TX205,Linen Touch,Linen Blend,230,230,398,8,91540,84216.8,84216.8,Match,Processing,Processing,Bank Transfer,Bank Transfer,Jan,Q1,2026
ORDX00423,5/6/2026,C103,LoomCraft India,Karnataka,South,South,TX210,Matte Polyester,Polyester,429,429,186,0,79794,79794,79794,Match,Shipped,Shipped,Wallet,Wallet,May,Q2,2026
ORDX00424,6/25/2026,C108,Punjab Cloth Market,Punjab,North,North,TX202,Printed Cambric,Printed Cotton,662,662,256,15,169472,144051.2,144051.2,Match,Delivered,Delivered,Bank Transfer,Bank Transfer,Jun,Q2,2026
ORDX00425,11/21/2026,C101,Vardhan Textiles,Tamil Nadu,South,South,TX202,Printed Cambric,Printed Cotton,410,410,271,15,111110,94443.5,94443.5,Match,Delivered,Delivered,Wallet,Wallet,Nov,Q4,2026
ORDX00426,6/4/2026,C104,Eastern Stitch Hub,West Bengal,East,East,TX210,Matte Polyester,Polyester,464,464,180,10,83520,75168,75168,Match,Delivered,Delivered,Credit,Credit,Jun,Q2,2026
ORDX00427,9/19/2026,C103,LoomCraft India,Karnataka,South,South,TX202,Printed Cambric,Printed Cotton,159,159,265,12,42135,37078.8,37078.8,Match,Delivered,Delivered,Wallet,Wallet,Sep,Q3,2026
ORDX00428,6/19/2026,C110,Jaipur Fashion Yard,Rajasthan,North,North,TX205,Linen Touch,Linen Blend,158,158,377,8,59566,54800.72,54800.72,Match,Cancelled,Cancelled,Bank Transfer,Bank Transfer,Jun,Q2,2026
ORDX00429,10/12/2026,C102,Metro Fabric House,Maharashtra,West,West,TX209,Workwear Poly,Poly Cotton,111,111,204,3,22644,21964.68,21964.68,Match,Delivered,Delivered,UPI,UPI,Oct,Q4,2026
ORDX00430,3/10/2026,C106,Royal Weave Traders,Gujarat,West,West,TX204,Rayon Flex,Rayon,199,199,241,0,47959,47959,47959,Match,Delivered,Delivered,Wallet,Wallet,Mar,Q1,2026
ORDX00431,12/9/2026,C106,Royal Weave Traders,Gujarat,West,West,TX205,Linen Touch,Linen Blend,588,588,387,2,227556,223004.88,223004.88,Match,Delivered,Delivered,UPI,UPI,Dec,Q4,2026
ORDX00432,10/27/2026,C105,Northern Apparel Works,Delhi,North,North,TX205,Linen Touch,Linen Blend,173,173,378,12,65394,57546.72,57546.72,Match,Delivered,Delivered,Bank Transfer,Bank Transfer,Oct,Q4,2026
ORDX00433,4/21/2026,C108,Punjab Cloth Market,Punjab,North,North,TX203,Premium Denim,Denim,173,173,343,5,59339,56372.05,56372.05,Match,Processing,Processing,Cash,Cash,Apr,Q2,2026
ORDX00434,4/14/2026,C112,UP Garment Source,Uttar Pradesh,North,North,TX202,Printed Cambric,Printed Cotton,248,248,268,0,66464,66464,66464,Match,Shipped,Shipped,Wallet,Wallet,Apr,Q2,2026
ORDX00435,1/8/2026,C107,Coastal Cotton Co,Kerala,South,South,TX205,Linen Touch,Linen Blend,318,318,391,8,124338,114390.96,114390.96,Match,Shipped,Shipped,Cash,Cash,Jan,Q1,2026
ORDX00436,12/20/2026,C111,Hyderabad Fashion Line,Telangana,South,South,TX205,Linen Touch,Linen Blend,301,301,387,10,116487,104838.3,104838.3,Match,Delivered,Delivered,Wallet,Wallet,Dec,Q4,2026
ORDX00437,1/5/2026,C106,Royal Weave Traders,Gujarat,West,West,TX207,Poly Viscose,Viscose,218,218,208,5,45344,43076.8,43076.8,Match,Processing,Processing,Bank Transfer,Bank Transfer,Jan,Q1,2026
ORDX00438,5/27/2026,C106,Royal Weave Traders,Gujarat,West,West,TX201,Organic Cotton,Cotton,338,338,221,5,74698,70963.1,70963.1,Match,Processing,Processing,Credit,Credit,May,Q2,2026
ORDX00439,3/16/2026,C104,Eastern Stitch Hub,West Bengal,East,East,TX206,Silk Fusion,Silk Blend,451,451,618,10,278718,250846.2,250846.2,Match,Delivered,Delivered,Cash,Cash,Mar,Q1,2026
ORDX00440,8/30/2026,C111,Hyderabad Fashion Line,Telangana,South,South,TX209,Workwear Poly,Poly Cotton,499,499,210,3,104790,101646.3,101646.3,Match,Returned,Returned,Credit,Credit,Aug,Q3,2026
ORDX00441,6/24/2026,C112,UP Garment Source,Uttar Pradesh,North,North,TX203,Premium Denim,Denim,399,399,340,3,135660,131590.2,131590.2,Match,Returned,Returned,Bank Transfer,Bank Transfer,Jun,Q2,2026
ORDX00442,8/13/2026,C101,Vardhan Textiles,Tamil Nadu,South,South,TX201,Organic Cotton,Cotton,181,181,215,12,38915,34245.2,34245.2,Match,Delivered,Delivered,Wallet,Wallet,Aug,Q3,2026
ORDX00443,1/22/2026,C107,Coastal Cotton Co,Kerala,South,South,TX202,Printed Cambric,Printed Cotton,383,383,255,10,97665,87898.5,87898.5,Match,processing,Processing,Credit,Credit,Jan,Q1,2026
ORDX00444,7/23/2026,C110,Jaipur Fashion Yard,Rajasthan,North,North,TX205,Linen Touch,Linen Blend,228,228,398,0,90744,90744,90744,Match,Shipped,Shipped,UPI,UPI,Jul,Q3,2026
ORDX00445,9/21/2026,C103,LoomCraft India,Karnataka,South,South,TX203,Premium Denim,Denim,147,147,331,15,48657,41358.45,41358.45,Match,Delivered,Delivered,Cash,Cash,Sep,Q3,2026
ORDX00446,1/25/2026,C101,Vardhan Textiles,Tamil Nadu,South,South,TX204,Rayon Flex,Rayon,583,583,239,0,139337,139337,139337,Match,Delivered,Delivered,Wallet,Wallet,Jan,Q1,2026
ORDX00447,5/7/2026,C112,UP Garment Source,Uttar Pradesh,North,North,TX209,Workwear Poly,Poly Cotton,291,291,192,5,55872,53078.4,53078.4,Match,Shipped,Shipped,upi,UPI,May,Q2,2026
ORDX00448,12/24/2026,C102,Metro Fabric House,Maharashtra,West,West,TX204,Rayon Flex,Rayon,109,109,232,3,25288,24529.36,24529.36,Match,Delivered,Delivered,Bank Transfer,Bank Transfer,Dec,Q4,2026
ORDX00449,5/3/2026,C102,Metro Fabric House,Maharashtra,West,West,TX203,Premium Denim,Denim,392,392,326,15,127792,108623.2,108623.2,Match,Delivered,Delivered,Credit,Credit,May,Q2,2026
ORDX00450,7/7/2026,C110,Jaipur Fashion Yard,Rajasthan,North,North,TX206,Silk Fusion,Silk Blend,356,356,620,2,220720,216305.6,216305.6,Match,Delivered,Delivered,Bank Transfer,Bank Transfer,Jul,Q3,2026
ORDX00451,8/3/2026,C102,Metro Fabric House,Maharashtra,West,West,TX207,Poly Viscose,Viscose,666,666,222,10,147852,133066.8,133066.8,Match,Cancelled,Cancelled,Wallet,Wallet,Aug,Q3,2026
ORDX00452,10/22/2026,C107,Coastal Cotton Co,Kerala,South,South,TX205,Linen Touch,Linen Blend,355,355,383,0,135965,135965,135965,Match,Delivered,Delivered,Wallet,Wallet,Oct,Q4,2026
ORDX00453,2/22/2026,C105,Northern Apparel Works,Delhi,North,North,TX203,Premium Denim,Denim,347,347,346,0,120062,120062,120062,Match,Delivered,Delivered,Credit,Credit,Feb,Q1,2026
ORDX00454,2/23/2026,C110,Jaipur Fashion Yard,Rajasthan,North,North,TX204,Rayon Flex,Rayon,598,598,242,5,144716,137480.2,137480.2,Match,Delivered,Delivered,Bank Transfer,Bank Transfer,Feb,Q1,2026
ORDX00455,12/1/2026,C104,Eastern Stitch Hub,West Bengal,East,East,TX205,Linen Touch,Linen Blend,56,56,405,10,22680,20412,20412,Match,Delivered,Delivered,Cash,Cash,Dec,Q4,2026
ORDX00456,1/12/2026,C107,Coastal Cotton Co,Kerala,South,South,TX208,Athleisure Knit,Cotton Lycra,665,665,293,12,194845,171463.6,171463.6,Match,Cancelled,Cancelled,Credit,Credit,Jan,Q1,2026
ORDX00457,7/23/2026,C111,Hyderabad Fashion Line,Telangana,South,South,TX209,Workwear Poly,Poly Cotton,595,595,214,12,127330,112050.4,112050.4,Match,Delivered,Delivered,Credit,Credit,Jul,Q3,2026
ORDX00458,4/6/2026,C110,Jaipur Fashion Yard,Rajasthan,North,North,TX202,Printed Cambric,Printed Cotton,328,328,267,0,87576,87576,87576,Match,Shipped,Shipped,UPI,UPI,Apr,Q2,2026
ORDX00459,11/16/2026,C106,Royal Weave Traders,Gujarat,West,West,TX205,Linen Touch,Linen Blend,191,191,385,5,73535,69858.25,69858.25,Match,Processing,Processing,Cash,Cash,Nov,Q4,2026
ORDX00460,6/11/2026,C103,LoomCraft India,Karnataka,South,South,TX209,Workwear Poly,Poly Cotton,462,462,193,5,89166,84707.7,84707.7,Match,Cancelled,Cancelled,Cash,Cash,Jun,Q2,2026
ORDX00461,7/17/2026,C103,LoomCraft India,Karnataka,South,South,TX201,Organic Cotton,Cotton,658,658,221,15,145418,123605.3,123605.3,Match,Shipped,Shipped,UPI,UPI,Jul,Q3,2026
ORDX00462,8/6/2026,C110,Jaipur Fashion Yard,Rajasthan,North,North,TX207,Poly Viscose,Viscose,666,666,209,12,139194,122490.72,122490.72,Match,Delivered,Delivered,Wallet,Wallet,Aug,Q3,2026
ORDX00463,1/24/2026,C105,Northern Apparel Works,Delhi,North,North,TX205,Linen Touch,Linen Blend,557,557,378,0,210546,210546,210546,Match,Shipped,Shipped,UPI,UPI,Jan,Q1,2026
ORDX00464,7/30/2026,C105,Northern Apparel Works,Delhi,North,North,TX204,Rayon Flex,Rayon,686,686,234,8,160524,147682.08,147682.08,Match,Delivered,Delivered,Bank Transfer,Bank Transfer,Jul,Q3,2026
ORDX00465,10/30/2026,C109,Odisha Style Mills,Odisha,East,East,TX203,Premium Denim,Denim,530,530,338,2,179140,175557.2,175557.2,Match,Processing,Processing,UPI,UPI,Oct,Q4,2026
ORDX00466,1/13/2026,C112,UP Garment Source,Uttar Pradesh,North,North,TX207,Poly Viscose,Viscose,244,244,212,8,51728,47589.76,47589.76,Match,Delivered,Delivered,Credit,Credit,Jan,Q1,2026
ORDX00467,6/15/2026,C109,Odisha Style Mills,Odisha,East,East,TX209,Workwear Poly,Poly Cotton,493,493,213,10,105009,94508.1,94508.1,Match,Shipped,Shipped,Bank Transfer,Bank Transfer,Jun,Q2,2026
ORDX00468,8/4/2026,C107,Coastal Cotton Co,Kerala,South,South,TX202,Printed Cambric,Printed Cotton,297,297,262,5,77814,73923.3,73923.3,Match,Shipped,Shipped,Bank Transfer,Bank Transfer,Aug,Q3,2026
ORDX00469,1/28/2026,C112,UP Garment Source,Uttar Pradesh,North,North,TX205,Linen Touch,Linen Blend,522,522,396,10,206712,186040.8,186040.8,Match,Delivered,Delivered,Wallet,Wallet,Jan,Q1,2026
ORDX00470,1/13/2026,C112,UP Garment Source,Uttar Pradesh,North,North,TX203,Premium Denim,Denim,347,347,346,0,120062,120062,120062,Match,Processing,Processing,Wallet,Wallet,Jan,Q1,2026
ORDX00471,3/15/2026,C112,UP Garment Source,Uttar Pradesh,North,North,TX205,Linen Touch,Linen Blend,592,592,379,8,224368,206418.56,206418.56,Match,Cancelled,Cancelled,Credit,Credit,Mar,Q1,2026
ORDX00472,12/22/2026,C106,Royal Weave Traders,Gujarat,West,West,TX201,Organic Cotton,Cotton,432,432,212,2,91584,89752.32,89752.32,Match,Delivered,Delivered,UPI,UPI,Dec,Q4,2026
ORDX00473,1/24/2026,C112,UP Garment Source,Uttar Pradesh,North,North,TX206,Silk Fusion,Silk Blend,575,575,619,3,355925,345247.25,345247.25,Match,Returned,Returned,Bank Transfer,Bank Transfer,Jan,Q1,2026
ORDX00474,11/17/2026,C110,Jaipur Fashion Yard,Rajasthan,North,North,TX206,Silk Fusion,Silk Blend,153,153,610,5,93330,88663.5,88663.5,Match,Processing,Processing,bank transfer,Bank Transfer,Nov,Q4,2026
ORDX00475,6/30/2026,C110,Jaipur Fashion Yard,Rajasthan,North,North,TX206,Silk Fusion,Silk Blend,209,209,603,10,126027,113424.3,113424.3,Match,Delivered,Delivered,Wallet,Wallet,Jun,Q2,2026
ORDX00476,2/24/2026,C109,Odisha Style Mills,Odisha,East,East,TX201,Organic Cotton,Cotton,553,553,234,5,129402,122931.9,122931.9,Match,Delivered,Delivered,Cash,Cash,Feb,Q1,2026
ORDX00477,5/15/2026,C105,Northern Apparel Works,Delhi,North,North,TX204,Rayon Flex,Rayon,262,262,243,12,63666,56026.08,56026.08,Match,Delivered,Delivered,Cash,Cash,May,Q2,2026
ORDX00478,8/5/2026,C108,Punjab Cloth Market,Punjab,North,North,TX201,Organic Cotton,Cotton,538,538,222,15,119436,101520.6,101520.6,Match,Delivered,Delivered,Bank Transfer,Bank Transfer,Aug,Q3,2026
ORDX00479,6/6/2026,C108,Punjab Cloth Market,Punjab,North,North,TX203,Premium Denim,Denim,644,644,352,2,226688,222154.24,222154.24,Match,Delivered,Delivered,Bank Transfer,Bank Transfer,Jun,Q2,2026
ORDX00480,1/4/2026,C107,Coastal Cotton Co,Kerala,South,South,TX210,Matte Polyester,Polyester,636,636,178,15,113208,96226.8,96226.8,Match,Delivered,Delivered,Bank Transfer,Bank Transfer,Jan,Q1,2026
ORDX00481,8/21/2026,C102,Metro Fabric House,Maharashtra,West,West,TX206,Silk Fusion,Silk Blend,563,563,620,3,349060,338588.2,338588.2,Match,Delivered,Delivered,Credit,Credit,Aug,Q3,2026
ORDX00482,1/25/2026,C109,Odisha Style Mills,Odisha,East,East,TX210,Matte Polyester,Polyester,428,428,182,3,77896,75559.12,75559.12,Match,Delivered,Delivered,Wallet,Wallet,Jan,Q1,2026
ORDX00483,12/26/2026,C105,Northern Apparel Works,Delhi,North,North,TX208,Athleisure Knit,Cotton Lycra,102,102,310,12,31620,27825.6,27825.6,Match,Shipped,Shipped,Cash,Cash,Dec,Q4,2026
ORDX00484,6/24/2026,C101,Vardhan Textiles,Tamil Nadu,South,South,TX201,Organic Cotton,Cotton,598,598,233,10,139334,125400.6,125400.6,Match,Shipped,Shipped,UPI,UPI,Jun,Q2,2026
ORDX00485,10/9/2026,C109,Odisha Style Mills,Odisha,East,East,TX202,Printed Cambric,Printed Cotton,39,39,264,5,10296,9781.2,9781.2,Match,Delivered,Delivered,UPI,UPI,Oct,Q4,2026
ORDX00486,8/14/2026,C102,Metro Fabric House,Maharashtra,West,West,TX206,Silk Fusion,Silk Blend,49,49,623,15,30527,25947.95,25947.95,Match,Cancelled,Cancelled,Wallet,Wallet,Aug,Q3,2026
ORDX00487,3/3/2026,C106,Royal Weave Traders,Gujarat,West,West,TX206,Silk Fusion,Silk Blend,632,632,612,10,386784,348105.6,348105.6,Match,Delivered,Delivered,Wallet,Wallet,Mar,Q1,2026
ORDX00488,4/3/2026,C103,LoomCraft India,Karnataka,South,South,TX206,Silk Fusion,Silk Blend,554,554,607,5,336278,319464.1,319464.1,Match,Delivered,Delivered,UPI,UPI,Apr,Q2,2026
ORDX00489,1/11/2026,C101,Vardhan Textiles,Tamil Nadu,South,South,TX202,Printed Cambric,Printed Cotton,526,526,253,10,133078,119770.2,119770.2,Match,Delivered,Delivered,Cash,Cash,Jan,Q1,2026
ORDX00490,11/16/2026,C112,UP Garment Source,Uttar Pradesh,North,North,TX208,Athleisure Knit,Cotton Lycra,124,124,304,10,37696,33926.4,33926.4,Match,Delivered,Delivered,Wallet,Wallet,Nov,Q4,2026
ORDX00491,1/19/2026,C109,Odisha Style Mills,Odisha,East,East,TX202,Printed Cambric,Printed Cotton,345,345,266,10,91770,82593,82593,Match,Delivered,Delivered,Bank Transfer,Bank Transfer,Jan,Q1,2026
ORDX00492,10/12/2026,C112,UP Garment Source,Uttar Pradesh,North,North,TX203,Premium Denim,Denim,605,605,326,8,197230,181451.6,181451.6,Match,Shipped,Shipped,Cash,Cash,Oct,Q4,2026
ORDX00493,9/4/2026,C105,Northern Apparel Works,Delhi,North,North,TX202,Printed Cambric,Printed Cotton,554,554,254,8,140716,129458.72,129458.72,Match,Delivered,Delivered,Bank Transfer,Bank Transfer,Sep,Q3,2026
ORDX00494,3/22/2026,C101,Vardhan Textiles,Tamil Nadu,South,South,TX207,Poly Viscose,Viscose,221,221,223,5,49283,46818.85,46818.85,Match,Processing,Processing,Wallet,Wallet,Mar,Q1,2026
ORDX00495,3/15/2026,C106,Royal Weave Traders,Gujarat,West,West,TX209,Workwear Poly,Poly Cotton,-582,582,217,8,126294,116190.48,116190.48,Match,Cancelled,Cancelled,Credit,Credit,Mar,Q1,2026
ORDX00496,8/4/2026,C111,Hyderabad Fashion Line,Telangana,South,South,TX205,Linen Touch,Linen Blend,204,204,382,5,77928,74031.6,74031.6,Match,Processing,Processing,Cash,Cash,Aug,Q3,2026
ORDX00497,6/4/2026,C106,Royal Weave Traders,Gujarat,West,West,TX205,Linen Touch,Linen Blend,383,383,386,3,147838,143402.86,143402.86,Match,Shipped,Shipped,Credit,Credit,Jun,Q2,2026
ORDX00498,9/5/2026,C104,Eastern Stitch Hub,West Bengal,East,East,TX209,Workwear Poly,Poly Cotton,281,281,191,3,53671,52060.87,52060.87,Match,Returned,Returned,UPI,UPI,Sep,Q3,2026
ORDX00499,11/19/2026,C107,Coastal Cotton Co,Kerala,South,South,TX201,Organic Cotton,Cotton,438,438,239,8,104682,96307.44,96307.44,Match,Cancelled,Cancelled,UPI,UPI,Nov,Q4,2026
